url_length,special_character_count,dns_response_time,handshake_time,data_time,data_length,scripts_count,iframe_count,external_link_count,total_strings_count,average_string_length,max_len_strings,strings_above_avglength,having_ip_address,http_status_code,redirect_False,redirect_True,protocol_http,protocol_https,server_name_ATS,server_name_ATS/7.1.2,server_name_AmazonS3,server_name_Apache,server_name_Apache-Coyote/1.1,server_name_Apache/2,server_name_Apache/2.2.15 (CentOS),server_name_Apache/2.2.15 (Red Hat),server_name_Apache/2.2.22 (Debian),server_name_Apache/2.2.22 (Ubuntu),server_name_Apache/2.2.3 (CentOS),server_name_Apache/2.2.34 (Amazon),server_name_Apache/2.2.34 (Unix) mod_ssl/2.2.34 OpenSSL/1.0.2o PHP/5.3.22,server_name_Apache/2.4,server_name_Apache/2.4.10 (Debian),server_name_Apache/2.4.10 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,server_name_Apache/2.4.18 (Ubuntu),server_name_Apache/2.4.39,server_name_Apache/2.4.39 (Unix),server_name_Apache/2.4.39 (cPanel) OpenSSL/1.0.2r mod_bwlimited/1.4,server_name_Apache/2.4.7 (Ubuntu),server_name_CloudFront,server_name_Cowboy,server_name_GSE,server_name_Google Frontend,server_name_Jetty(9.0.z-SNAPSHOT),server_name_LiteSpeed,server_name_Microsoft-IIS/10.0,server_name_Microsoft-IIS/6.0,server_name_Microsoft-IIS/7.0,server_name_Microsoft-IIS/7.5,server_name_Microsoft-IIS/8.0,server_name_Microsoft-IIS/8.5,server_name_NginX,server_name_Pizza/pepperoni,server_name_Server,server_name_Squeegit/1.2.5 (3_sir),server_name_YouTube Frontend Proxy,server_name_cloudflare,server_name_mw1241.eqiad.wmnet,server_name_mw1243.eqiad.wmnet,server_name_mw1246.eqiad.wmnet,server_name_mw1250.eqiad.wmnet,server_name_mw1261.eqiad.wmnet,server_name_mw1264.eqiad.wmnet,server_name_mw1267.eqiad.wmnet,server_name_mw1271.eqiad.wmnet,server_name_mw1320.eqiad.wmnet,server_name_mw1321.eqiad.wmnet,server_name_mw1322.eqiad.wmnet,server_name_mw1324.eqiad.wmnet,server_name_mw1327.eqiad.wmnet,server_name_mw1330.eqiad.wmnet,server_name_mw1331.eqiad.wmnet,server_name_mw1332.eqiad.wmnet,server_name_nginx,server_name_nginx-rc,server_name_nginx/1.0.15,server_name_nginx/1.10.2,server_name_nginx/1.10.3 (Ubuntu),server_name_nginx/1.11.3,server_name_nginx/1.12.1,server_name_nginx/1.12.2,server_name_nginx/1.14.0,server_name_nginx/1.14.0 (Ubuntu),server_name_nginx/1.14.1,server_name_nginx/1.14.2,server_name_nginx/1.15.6,server_name_nginx/1.4.6 (Ubuntu),server_name_openresty,server_name_server_name_nan,server_name_server_name_single,server_name_tsa_k,label,url_name
35,4,367.59305,2039.5498280000002,14.88876343,33068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,mbgrg.org/newsletters/news7text.htm
81,7,183.5329533,1324.7463699999998,29.75511551,35473.0,4.0,0.0,10.0,5872.0,53.95282698,25208.0,674.0,0,200.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,articles.moneycentral.msn.com/Banking/BetterBanking/DeclineMyDebitCardPlease.aspx
41,5,746.8018532000001,0.0,0.0,0.0,26.0,1.0,35.0,16333.0,16.33472112,5491.0,4061.0,0,404.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,cimetierenddn.org/en/research/famous.aspx
24,4,1.7294883730000001,1288.9249320000001,636.3036632999999,122707.0,85.0,0.0,57.0,22778.0,17.39415225,15680.0,3565.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,imdb.com/name/nm0690769/
44,5,1.4696121219999998,4252.210379,1808.8204859999998,295712.0,14.0,0.0,21.0,57899.0,26.70013299,33658.0,14601.0,0,200.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,flickr.com/photos/truusbobjantoo/4813656668/
267,45,336.22884750000003,4549.12281,514.7275925,84385.0,39.0,0.0,118.0,2297.0,22.90030475,6454.0,696.0,0,200.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bad,bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418
17,3,1.7027854919999998,1559.4463349999999,0.158071518,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad,mnm7840mm.max.st/
18,2,20.70832253,0.0,0.0,0.0,32.0,1.0,75.0,5046.0,25.3686088,8176.0,866.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,texasdiabetes.com/
42,5,1.324892044,1731.810331,231.77886009999997,42036.0,19.0,0.0,27.0,21802.0,30.12631869,44336.0,6508.0,0,200.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,metrolyrics.com/emeline-michel-lyrics.html
37,3,15.11645317,0.0,0.0,0.0,2.0,0.0,4.0,833.0,5.899159664,507.0,321.0,0,404.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,themanyfacesofxavierdolan.tumblr.com/
35,4,301.72538760000003,1073.578119,0.152826309,2970.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,200.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,mst3kinfo.com/rolodex/Boardman.html
51,6,1.24669075,1919.085503,1.640796661,17785.0,4.0,0.0,28.0,24.0,7.416666667,39.0,6.0,0,200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,juniorhockey.com/news/news_detail.php?news_id=74285
13,2,468.2230949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,tickethq.com/
63,9,183.2823753,,,,12.0,0.0,22.0,1446.0,7.244813278,507.0,522.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,fbcity.com/hot-video-cat/theofania-papathoma-playboy-18811.html
16,3,462.24951739999995,7529.291391,1040.601015,22536.0,5.0,1.0,15.0,632.0,6.390822785,67.0,264.0,0,200.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,notable-inc.com/
71,5,105.7519913,1303.748369,2866.5730949999997,1155158.0,15.0,0.0,21.0,35550.0,37.58562588,76207.0,5714.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,online.wsj.com/article/SB10001424052748703315404575250620530084084.html
70,12,156.7883492,0.0,0.0,0.0,1.0,0.0,1.0,9380.0,21.96428571,12951.0,2553.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,themoderatevoice.com/48820/why-were-going-to-bail-out-the-banks-again/
44,3,318.04704669999995,2093.4157370000003,152.12488169999997,34877.0,26.0,0.0,19.0,20146.0,45.95423409,42076.0,4062.0,0,200.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,parolesmania.com/paroles_avantasia_5558.html
64,9,55.08112907,0.0,0.0,0.0,11.0,0.0,10.0,5649.0,49.89467162,28934.0,1118.0,0,404.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,archiver.rootsweb.ancestry.com/th/read/HARGIS/2000-11/0974674622
58,6,66.34807587,1952.5556559999998,1315.4993060000002,140117.0,12.0,1.0,53.0,6760.0,15.43284024,7043.0,2266.0,0,200.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,answers.yahoo.com/question/index?qid=20080301104029AAldHHX
54,6,26.56364441,864.3672466,286.0791683,142517.0,15.0,0.0,60.0,11532.0,30.88865765,22331.0,2494.0,0,200.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,1973toppsphotography.blogspot.com/p/set-checklist.html
20,3,3.9186477660000003,627.9978752000001,210.20174029999998,130159.0,9.0,2.0,111.0,7181.0,10.47723158,3245.0,1857.0,0,200.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,rudemm.blogspot.com/
62,8,168.245554,0.0,0.0,0.0,33.0,0.0,15.0,12460.0,37.8782504,28934.0,3099.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,hollywoodreporter.com/news/french-film-academy-honors-32-72607
36,7,522.9246616,2407.6328280000002,195.8868504,82734.0,37.0,0.0,27.0,15456.0,19.749158899999998,11425.0,3559.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,plaxo.com/directory/L/5/9/index.html
27,4,232.6109409,1555.3698539999998,0.675439835,7973.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,200.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,good,sturgeon-mo.org/locate.html
87,14,25.12812614,3283.918142,258.00013540000003,84939.0,19.0,0.0,15.0,40469.0,27.32227137,31992.0,7191.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,nytimes.com/1982/10/24/movies/some-soviet-films-belie-the-old-political-stereotype.html
55,5,1.4171600340000001,645.2007294,136.811018,129020.0,4.0,0.0,19.0,293.0,13.41638225,49.0,118.0,0,200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,good,en.wikipedia.org/wiki/Category:Silent_films_by_director
58,8,401.1130333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bad,potbnb.com/authorize/doc/alibaba/alibaba/alibaba/index.php
17,2,25.81238747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,aquincyjones.com/
145,8,187.1266365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bad,editoralafonte.com.br/javascripts/admin-javascripts/cache/d600474b1b8e50d3633c91c0cf1efc454b79c9624a43fd7de441ee71745726ab/erwet456trgtefdgdfgfdg
101,8,2.29382515,1671.233177,817.4138069,1101268.0,151.0,0.0,270.0,101434.0,23.58997969,102392.0,26866.0,0,200.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,tripadvisor.com/Hotel_Review-g155032-d611181-Reviews-All_Suite_VIP_Saint_Jacques-Montreal_Quebec.html
25,3,269.0954208,1237.705708,0.14114379900000001,2521.0,2.0,0.0,0.0,2.0,206.0,384.0,0.0,0,200.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,euthayan.com/newindex.php
99,22,1587.275267,,,,,,,0.0,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bad,sunxiancheng.com/images/?http://us.battle.net/login/en/?ref=http://ljuytakus.battle.net/d3/en/index
27,4,1.64604187,1299.777269,223.3233452,138605.0,10.0,0.0,46.0,53891.0,15.06746952,44693.0,19567.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,en-gb.facebook.com/carl2810
35,5,1.348257065,828.8850784,59.27395821,119978.0,15.0,1.0,14.0,7004.0,11.6916048,5491.0,1750.0,0,200.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,answers.com/topic/corny-casanovas-1
66,9,1.217365265,2918.511152,478.6083698,84134.0,20.0,1.0,48.0,22136.0,35.21516986,44080.0,4195.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,screenrant.com/wes-anderson-moonrise-kingdom-synopsis-benm-113542/
20,2,209.4390392,1835.1249690000002,0.153779984,8048.0,4.0,0.0,16.0,143.0,97.87412587,6454.0,28.0,0,200.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,thesuitedelight.com/
31,6,1.24502182,1902.3072719999998,442.5234795,431464.0,26.0,0.0,86.0,22536.0,18.17407703,5601.0,6431.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,ebay.com/sch/i.html?_nkw=dumont
97,10,2.6204586030000003,0.0,0.0,0.0,5.0,0.0,5.0,1387.0,24.03965393,1137.0,225.0,0,503.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bad,hgmedical.ro/sneensn/sneensn/sneensn/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID
25,2,1.3976097109999999,4841.984034,539.2940044,57334.0,16.0,1.0,27.0,14845.0,13.98578646,8176.0,3905.0,0,200.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,mylife.com/johanneroberge
26,3,1.080989838,0.0,0.0,0.0,18.0,0.0,33.0,6047.0,10.63304118,5491.0,1698.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,tripatlas.com/store/106890
71,11,252.2206306,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0,503.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,yelp.com/search?find_desc=niman+ranch+beef&find_loc=San+Francisco%2C+CA
37,6,36.39817238,1769.646168,675.4534245,626394.0,27.0,0.0,58.0,23104.0,38.88127597,28934.0,5234.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,good,archdaily.com/category/retail/page/4/
64,9,0.955104828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,umassathletics.com/sports/m-hockey/stats/2009-2010/histcarr.html
68,7,303.2467365,2691.250563,452.5768757,76748.0,17.0,0.0,31.0,4759.0,11.98318975,356.0,1466.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,dcjobs.com/jobs.asp?pagemode=11&cid=A7DWX5QNLNU68JGW4JV5PGV34AW2BPB8
34,4,1.6591548919999999,2131.8862440000003,1577.067375,141313.0,38.0,0.0,67.0,20975.0,17.9745888,15680.0,3146.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,imdb.com/name/nm0405103/mediaindex
52,8,42.51194,21602.742430000002,1310.841799,40630.0,19.0,0.0,26.0,13519.0,19.834973,28934.0,3392.0,0,200.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,bizrate.com/cups-saucers/duchess-fine-china-bavaria/
30,4,128.32808490000002,2166.798592,470.07513049999994,72944.0,13.0,0.0,21.0,10839.0,21.840114399999997,10281.0,2411.0,0,200.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,good,familia.rootsweb.ancestry.com/
20,3,124.304533,0.0,0.0,0.0,17.0,2.0,30.0,4772.0,18.00691534,3836.0,1175.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,syracuse.rivals.com/
29,5,92.32592583,0.0,0.0,0.0,19.0,0.0,55.0,6944.0,20.13018433,5458.0,1595.0,0,403.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,good,unohracers.com/sport/0/10.php
